fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,quality
-0.23159882091976852,-0.5376383957188471,-0.26874597628198843,-1.1297775797734106,1.6243065060348885,-0.5766282462059725,-0.260398301469128,-0.011346841207620329,-1.002402082579288,2.0100989560417837,-0.8894203191388343,5
-0.7010116853545787,1.0464571340885283,-1.3752714572572395,-0.6244063743573123,0.04281183640647145,-0.16973831649642898,-0.32604685428153113,0.3217465880419329,1.0159043415841147,-0.6869482640797392,-0.9842445362500175,5
-0.29027542897412006,0.6787206718118163,-1.3752714572572395,-0.4559493058852793,0.1644652725317336,-0.7800732110607443,-0.9497081059993608,-0.12237798429086638,0.41041241433509246,-0.38727635073290384,-0.6049476678052834,6
-0.9357181175719833,0.8484451928626067,-1.0064296302654892,0.21787896800285203,0.5902522989701549,0.13542913078572866,1.2166941368099422,-0.4554714135404196,0.20858177191875366,-0.7618662424164482,-0.3204750164717342,5
-0.8183649014632807,0.9050200332128702,-1.3752714572572395,0.38633603647488507,1.563479787972257,0.6440415429226581,-0.260398301469128,-0.011346841207620329,0.9486274607786666,-0.5371123074063219,0.15364606908418288,6
0.003107611297636568,0.7352955121620798,-0.7429711824142389,0.04942189953081902,0.22529199059436592,-0.0680158340690431,2.2342467054021906,-0.011346841207620329,-1.002402082579288,0.13714949762405942,-0.6049476678052834,5
-1.8158672383872516,-1.1599616395717445,-0.05797921800098816,-0.792863442829345,1.441826351846995,-0.27146079892381486,0.16631729181149232,-0.5109869850820118,0.41041241433509246,-0.6869482640797392,-1.1738929704723853,5
-0.29027542897412006,0.42413389023563075,-0.6375878032737387,0.21787896800285203,0.40777214478225954,-1.2886856231976738,-0.9825323824055624,0.4882933026667712,0.6795199375568794,-0.3123583723961948,0.3432945033065507,6
-0.11424560481106649,-0.820512597470164,0.10009585070976214,-0.28749223741324625,-0.8087622164703686,-0.27146079892381486,-0.4901682363125389,0.09968430187556408,-0.5987407977466075,0.6615753459810219,-0.6997718849164682,7
0.29649065156939264,0.4807087305858942,0.20547922985026204,0.8917072418909834,0.5294255809075233,0.13542913078572866,0.035020186186686064,0.5438088742083633,-0.3969101553302687,-0.9866201774265754,-1.0790687533612005,4
-0.11424560481106649,0.7635829323372115,-0.21605428671173832,-0.11903516894121326,-0.6262820622824741,-0.6783507286333584,-0.7199381711559498,0.09968430187556408,-0.12780263210848164,4.182720327806344,-0.13082658224936639,5
-0.8770415095176323,0.8201577726874749,-1.2698880781167394,-0.792863442829345,-1.7819897054724716,-1.085240658342902,-1.1138294880303685,-0.23340912737405078,1.08318122238956,-0.9117021990898663,-0.8894203191388343,5
-2.167926886713359,-0.02846483256647626,-0.5848961137034887,-0.28749223741324625,-1.5386828332219455,-0.7800732110607443,0.6586814379045157,-1.7878451305388174,3.908810216218321,-0.6120302857430301,2.5242514968637684,4
-0.34895203702847105,2.3193910419694554,0.8904711942635127,-0.11903516894121326,2.1109202505359406,0.6440415429226581,2.2670709818083923,0.2107154449587485,-0.46418703613571394,0.6615753459810219,-1.1738929704723853,5
0.23781404351504062,-1.3296861606225348,1.3646964003957633,-1.1297775797734106,2.050093532473309,-0.37318328135120077,-0.260398301469128,0.1551998734171563,-0.46418703613571394,-0.4621943290696129,-0.8894203191388343,5
-1.1117479417350369,-0.7073629167696371,-0.1633625971414882,-1.1297775797734106,-0.8087622164703686,-1.085240658342902,-1.081005211624167,-0.4554714135404196,0.1413048911133054,-0.6120302857430301,-1.1738929704723853,5
-1.581160806169847,-1.216536479922008,0.5743210568420125,-1.4666917167174767,-0.3221484719693167,-0.37318328135120077,1.6762340064967642,-0.6775336997068501,0.006751129502411888,-0.4621943290696129,-1.1738929704723853,5
0.29649065156939264,0.7635829323372115,-0.005287528430738062,-0.961320511301378,-0.3221484719693167,-1.1869631407702879,-0.7199381711559498,0.2662310165003407,-1.1369558441901815,0.7364933243177308,-1.1738929704723853,5
-0.9943947256263348,-0.02846483256647626,-1.1645046989762393,-0.11903516894121326,-0.6262820622824741,-0.7800732110607443,-0.9825323824055624,-0.566502556623604,0.544966175945986,-0.0876044373860677,-0.9842445362500175,6
-0.9943947256263348,-0.14161451326700317,-1.1645046989762393,-0.28749223741324625,-0.6871087803451056,-0.983518175915516,-1.015356658811764,-0.6220181281651962,0.4776892951405407,-0.012686459049358658,-0.9842445362500175,6
0.1791374354606896,-0.820512597470164,0.5216293672717623,1.2286213788350495,0.10363855446910294,1.4578214023417453,2.4311923638394,0.2107154449587485,-0.8005714401629462,-0.6120302857430301,-0.9842445362500175,5
-0.4076286450828226,-0.08503967291673972,-0.5848961137034887,0.8917072418909834,1.8676133782854145,1.762988849623903,0.9212756491541283,-0.6220181281651962,-1.002402082579288,-0.0876044373860677,-0.22565079936055113,6
-0.34895203702847105,0.5372835709361576,-1.1645046989762393,2.5762779266113123,0.2861187086569974,0.9492089902048158,0.0021959097804844997,0.6548400172915478,0.1413048911133054,-0.8367842207531573,-0.8894203191388343,5
1.117963164330309,-0.5942132360691105,1.6281548482470134,1.9024496527231807,-0.5654553442198427,-1.1869631407702879,-1.1466537644365702,0.2662310165003407,-1.8770015330500944,-0.0876044373860677,-0.7945961020276513,5
-0.29027542897412006,0.3675590498853673,-0.4268210449927386,0.04942189953081902,-0.2004950358440545,0.13542913078572866,0.2976143974362986,0.4882933026667712,0.7467968183623277,-0.38727635073290384,-0.4152992335829173,5
-0.5836584692458762,-0.7639377571199005,0.2581709194205121,0.21787896800285203,-0.3221484719693167,-0.6783507286333584,0.035020186186686064,-0.23340912737405078,0.6122430567514342,-0.7618662424164482,-0.9842445362500175,6
0.29649065156939264,-0.7073629167696371,0.7323961255527628,-0.11903516894121326,-0.01801488165616004,0.3388740956405005,0.23196584462389544,0.7658711603747322,0.814073699167773,-0.012686459049358658,-1.1738929704723853,5
-0.34895203702847105,0.9333074533880013,1.2066213316850132,-0.792863442829345,2.1717469685985717,0.4405965780678863,2.2014224289959894,0.09968430187556408,-0.733294559357501,0.5117393893076038,-1.0790687533612005,5
-0.4663052531371736,-0.02846483256647626,-0.5322044241332387,-0.6244063743573123,0.3469454267196289,-0.37318328135120077,-0.32604685428153113,0.09968430187556408,0.41041241433509246,-0.16252241572277673,-0.8894203191388343,7
-0.7596882934089297,1.1878942349641868,-1.1118130094059893,-0.4559493058852793,0.10363855446910294,-0.27146079892381486,0.2976143974362986,-0.011346841207620329,0.4776892951405407,-0.5371123074063219,-0.6049476678052834,5
-0.6423350773002272,1.1313193946139233,-1.1118130094059893,4.008163008623592,0.40777214478225954,-1.1869631407702879,-1.1138294880303685,-0.23340912737405078,0.6122430567514342,-1.885635917467083,0.4381187204177338,5
-0.6423350773002272,1.1313193946139233,-1.1118130094059893,4.008163008623592,0.40777214478225954,-1.1869631407702879,-1.1138294880303685,-0.23340912737405078,0.6122430567514342,-1.885635917467083,0.4381187204177338,5
-0.4663052531371736,-0.02846483256647626,-0.795662871984489,-1.2982346482454437,-0.01801488165616004,-0.4749057637785867,-0.19474974865672487,0.09968430187556408,0.6795199375568794,-0.4621943290696129,-0.7945961020276513,5
-0.9943947256263348,1.0181697139133965,-1.0064296302654892,-1.1297775797734106,-0.2004950358440545,-0.983518175915516,-0.9825323824055624,-0.23340912737405078,0.814073699167773,-0.4621943290696129,0.24847028619536596,5
0.5898736918411488,-1.1599616395717445,1.6281548482470134,-0.4559493058852793,-0.3221484719693167,1.1526539550595876,0.6586814379045157,0.1551998734171563,-0.26235639371937514,1.111083216001276,0.24847028619536596,5
-0.1729222128654175,1.0181697139133965,-1.1118130094059893,-0.6244063743573123,-0.3221484719693167,-0.7800732110607443,-0.8512352767807562,-0.23340912737405078,0.1413048911133054,2.309770869388619,0.058821851972999786,6
-0.34895203702847105,0.5938584112864211,-0.953737940695239,-0.6244063743573123,-0.2004950358440545,-0.0680158340690431,-0.5886410655311436,0.04416873033397188,0.006751129502411888,-0.7618662424164482,-0.8894203191388343,6
-0.34895203702847105,0.8201577726874749,-0.1633625971414882,-0.28749223741324625,0.5294255809075233,0.13542913078572866,1.6762340064967642,-0.23340912737405078,0.006751129502411888,-1.2113741124367023,-0.8894203191388343,5
-0.34895203702847105,0.9333074533880013,-0.21605428671173832,-0.6244063743573123,0.2861187086569974,0.23715161321311456,1.6105854536843611,-0.288924698915643,-0.06052575130303338,-1.2113741124367023,-0.8894203191388343,5
0.003107611297636568,0.8484451928626067,-0.005287528430738062,-0.28749223741324625,0.2861187086569974,-0.4749057637785867,-0.06345264303191862,0.5438088742083633,-0.06052575130303338,-0.8367842207531573,-1.1738929704723853,4
0.8245801240585529,-1.1599616395717445,1.4700797795362637,0.38633603647488507,0.8943858892833115,1.2543764374869735,1.2495184132161439,0.987933446541101,-0.26235639371937514,1.3358371510114024,-0.7945961020276513,5
0.29649065156939264,-0.650788076419374,1.996996675238764,-0.11903516894121326,0.8335591712206808,-0.6783507286333584,-0.09627691943812018,1.0989645896243472,1.4868425072222407,0.13714949762405942,0.058821851972999786,5
0.29649065156939264,-0.650788076419374,1.996996675238764,-0.11903516894121326,0.8335591712206808,-0.6783507286333584,-0.09627691943812018,1.0989645896243472,1.4868425072222407,0.13714949762405942,0.058821851972999786,5
-0.8770415095176323,1.470768436715504,-1.3752714572572395,0.21787896800285203,1.5026530699096263,-0.16973831649642898,-0.4901682363125389,-0.011346841207620329,1.352288745611347,-0.6869482640797392,0.24847028619536596,6
-0.9357181175719833,1.272756495489582,-0.7429711824142389,-0.4559493058852793,0.40777214478225954,-0.37318328135120077,1.151045583997539,-0.4554714135404196,0.41041241433509246,-0.9117021990898663,-0.3204750164717342,5
0.003107611297636568,0.5655709911112894,-0.3214376658522384,-1.2982346482454437,0.04281183640647145,1.1526539550595876,2.4311923638394,0.3217465880419329,-1.0696789633847332,3.5833765011126726,-1.2687171875835683,4
-1.2291011578437394,-0.42448871501832014,-0.3214376658522384,-1.1297775797734106,-0.6262820622824741,-1.2886856231976738,-0.9825323824055624,-0.4554714135404196,0.6122430567514342,-0.6120302857430301,-1.1738929704723853,5
-0.5249818611915246,-0.14161451326700317,1.1012379525445128,-0.4559493058852793,0.40777214478225954,0.5423190604952722,0.9212756491541283,0.2107154449587485,0.2758586527241989,-0.5371123074063219,-1.2687171875835683,5
-1.1704245497893884,-1.2731113202722713,1.153929642114763,-0.792863442829345,-0.6262820622824741,0.23715161321311456,0.5273843322797095,-0.3999558419988274,0.814073699167773,1.0361652376645671,-0.13082658224936639,6
-0.8183649014632807,0.1412596884843141,-0.5848961137034887,-0.11903516894121326,-0.2004950358440545,0.3388740956405005,-0.1619254722505233,-0.288924698915643,0.6122430567514342,-0.38727635073290384,-0.3204750164717342,5
-0.34895203702847105,-0.19818935361726664,-0.005287528430738062,-0.6244063743573123,-1.0520690887208946,-0.6783507286333584,-0.45734395990633736,-0.011346841207620329,0.4776892951405407,-0.012686459049358658,-0.7945961020276513,5
0.5898736918411488,-0.7639377571199005,0.9431628838337629,-0.28749223741324625,1.68513322409752,1.864711332051289,2.6281380222766093,0.6548400172915478,-1.2042327249956268,4.332556284479762,-0.8894203191388343,5
-0.7596882934089297,0.5372835709361576,-0.953737940695239,-0.792863442829345,-0.2004950358440545,-0.7800732110607443,-0.6871138947497483,0.6548400172915478,1.08318122238956,-0.8367842207531573,-1.3635414046947514,5
-0.23159882091976852,-0.02846483256647626,-0.005287528430738062,-0.6244063743573123,-0.01801488165616004,2.678491191470376,3.120502168369633,-0.12237798429086638,-0.5987407977466075,-0.7618662424164482,-0.8894203191388343,5
-0.34895203702847105,-0.19818935361726664,-0.005287528430738062,-0.6244063743573123,-1.0520690887208946,-0.6783507286333584,-0.45734395990633736,-0.011346841207620329,0.4776892951405407,-0.012686459049358658,-0.7945961020276513,5
-1.9332204544959541,2.800277184946694,-1.1645046989762393,-1.4666917167174767,-2.086123295785629,2.57676870904299,1.315166966028547,-1.565782844372387,2.899657004136621,-1.2113741124367023,0.058821851972999786,4
-2.1092502786590077,0.42413389023563075,-0.47951273456298854,0.04942189953081902,-1.2953759609714206,0.13542913078572866,2.00447677055878,-1.898876273622002,3.5724258121910886,-0.3123583723961948,2.3346030626414023,6
-0.8770415095176323,1.4141935963652406,-1.3752714572572395,1.2286213788350495,1.3809996337843626,-0.7800732110607443,-0.7199381711559498,-0.06686241274921254,0.8813505799732212,-0.6120302857430301,0.24847028619536596,5
-0.7596882934089297,-0.14161451326700317,-0.05797921800098816,-0.4559493058852793,-0.5654553442198427,-1.2886856231976738,-0.7527624475621515,-0.17789355583245858,-0.46418703613571394,-0.0876044373860677,-1.1738929704723853,5
-0.4076286450828226,2.121379100743533,-1.0591213198357392,0.38633603647488507,-0.01801488165616004,-1.085240658342902,-1.1466537644365702,0.04416873033397188,0.4776892951405407,-0.6120302857430301,-0.6049476678052834,5
-0.11424560481106649,0.11297226830918237,-0.4268210449927386,-0.6244063743573123,0.04281183640647145,-0.27146079892381486,-0.32604685428153113,0.3217465880419329,-0.12780263210848164,-0.38727635073290384,-1.3635414046947514,6
0.003107611297636568,0.4807087305858942,0.20547922985026204,-0.28749223741324625,0.2861187086569974,-0.4749057637785867,0.16631729181149232,0.3217465880419329,0.544966175945986,-0.23744039405948578,-0.22565079936055113,6
-0.29027542897412006,-0.14161451326700317,0.20547922985026204,-0.6244063743573123,-0.261321753906686,-0.7800732110607443,-0.7527624475621515,-0.3999558419988274,-0.06052575130303338,-0.6120302857430301,-0.03600236513818329,6
-0.11424560481106649,0.11297226830918237,-0.4268210449927386,-0.6244063743573123,0.04281183640647145,-0.27146079892381486,-0.32604685428153113,0.3217465880419329,-0.12780263210848164,-0.38727635073290384,-1.3635414046947514,6
-0.11424560481106649,0.2826967893599721,-0.21605428671173832,-0.28749223741324625,-0.13966831778142302,-0.37318328135120077,0.6586814379045157,0.04416873033397188,-0.1950795129139269,-0.9866201774265754,-1.1738929704723853,5
-0.6423350773002272,-0.19818935361726664,-0.11067090757123826,-0.11903516894121326,-0.5654553442198427,-1.085240658342902,-0.29322257787532957,-0.3444402704572352,0.07402801030786015,-1.2113741124367023,-0.9842445362500175,5
-0.11424560481106649,0.2826967893599721,-0.21605428671173832,-0.28749223741324625,-0.13966831778142302,-0.37318328135120077,0.6586814379045157,0.04416873033397188,-0.1950795129139269,-0.9866201774265754,-1.1738929704723853,5
-1.2291011578437394,0.5938584112864211,0.2581709194205121,-0.961320511301378,0.5294255809075233,-0.0680158340690431,0.6258571614983142,0.1551998734171563,0.9486274607786666,1.111083216001276,-1.0790687533612005,5
-0.1729222128654175,-1.103386799221481,1.4173880899660134,0.38633603647488507,0.711905735095417,0.23715161321311456,1.151045583997539,0.5438088742083633,0.34313553352964715,1.1860011943379851,-0.7945961020276513,6
-0.11424560481106649,1.470768436715504,1.3646964003957633,-0.4559493058852793,2.597533995036992,2.1698787793334464,3.5472177616502534,0.1551998734171563,-0.733294559357501,0.36190343263418573,-1.0790687533612005,5
-0.29027542897412006,0.19783452883457756,-0.3741293554224885,-0.792863442829345,1.5026530699096263,-0.37318328135120077,0.06784446259288762,-0.12237798429086638,-0.8678483209683945,2.159934912715202,-0.8894203191388343,5
0.06178421935198758,0.5372835709361576,-0.901046251124989,-0.11903516894121326,0.2861187086569974,-0.4749057637785867,2.070125323371183,-0.12237798429086638,-1.1369558441901815,0.13714949762405942,-0.6049476678052834,5
0.06178421935198758,0.42413389023563075,-0.848354561554739,-0.11903516894121326,0.3469454267196289,-0.16973831649642898,2.1685981525897877,-0.12237798429086638,-1.1369558441901815,0.13714949762405942,-0.6049476678052834,5
1.059286556275958,-1.216536479922008,0.9431628838337629,0.04942189953081902,0.04281183640647145,0.6440415429226581,0.035020186186686064,1.2099957327075315,0.006751129502411888,0.21206747596076847,-0.6997718849164682,6
-0.29027542897412006,0.19783452883457756,-0.3741293554224885,-0.792863442829345,1.5026530699096263,-0.37318328135120077,0.06784446259288762,-0.12237798429086638,-0.8678483209683945,2.159934912715202,-0.8894203191388343,5
0.6485502998954997,-0.7073629167696371,0.2581709194205121,-0.11903516894121326,0.6510790170327855,-0.27146079892381486,0.560208608685911,-0.011346841207620329,-1.6751708906337555,-0.0876044373860677,0.058821851972999786,6
0.003107611297636568,0.08468484813405065,0.10009585070976214,-0.6244063743573123,-0.13966831778142302,-0.4749057637785867,-0.1619254722505233,0.6548400172915478,0.4776892951405407,-0.23744039405948578,-0.4152992335829173,6
-0.29027542897412006,0.19783452883457756,-0.7429711824142389,-0.4559493058852793,0.1644652725317336,-0.8817956934881302,-0.555816789124942,0.2107154449587485,0.34313553352964715,-1.0615381557632844,-0.9842445362500175,6
0.29649065156939264,0.1412596884843141,-1.1645046989762393,-0.11903516894121326,2.415053840849098,-0.16973831649642898,0.3632629502487017,-0.23340912737405078,-0.733294559357501,-0.3123583723961948,0.4381187204177338,6
-0.7596882934089297,0.9333074533880013,-0.953737940695239,-0.792863442829345,1.0768660434712052,0.6440415429226581,1.4464640716533532,-0.3999558419988274,0.1413048911133054,-0.7618662424164482,-1.1738929704723853,6
0.29649065156939264,0.1412596884843141,-1.1645046989762393,-0.11903516894121326,2.415053840849098,-0.16973831649642898,0.3632629502487017,-0.23340912737405078,-0.733294559357501,-0.3123583723961948,0.4381187204177338,6
-0.5836584692458762,0.961594873563133,-1.3752714572572395,0.38633603647488507,-0.261321753906686,-1.2886856231976738,-1.0481809352179654,0.7658711603747322,1.1504581031950083,-0.9117021990898663,-1.1738929704723853,5
-0.1729222128654175,1.0464571340885283,-1.3752714572572395,0.554793104946918,0.04281183640647145,-0.4749057637785867,-0.3588711306877327,0.5438088742083633,0.814073699167773,-0.8367842207531573,-0.8894203191388343,5
-0.29027542897412006,-0.14161451326700317,-0.47951273456298854,-1.1297775797734106,0.1644652725317336,0.5423190604952722,1.8731796649339736,-0.3444402704572352,0.4776892951405407,-1.2113741124367023,-0.8894203191388343,5
0.41384386767809467,0.5372835709361576,-1.1645046989762393,-0.6244063743573123,4.057375228540145,1.1526539550595876,1.479288348059555,0.987933446541101,-1.0696789633847332,0.4368214109708947,-0.9842445362500175,5
-0.055568996756715484,4.55409723580486,-1.3752714572572395,-0.961320511301378,0.10363855446910294,-1.2886856231976738,-1.081005211624167,-0.12237798429086638,1.4195656264167924,-1.1364561340999935,0.4381187204177338,5
-0.11424560481106649,4.55409723580486,-1.3752714572572395,-0.792863442829345,0.1644652725317336,-1.2886856231976738,-1.081005211624167,-0.12237798429086638,1.4868425072222407,-1.2113741124367023,0.4381187204177338,5
-0.1729222128654175,0.3675590498853673,-0.5322044241332387,-0.792863442829345,-0.8695889345330001,-1.2886856231976738,-0.9497081059993608,-0.23340912737405078,0.6795199375568794,2.085016934378493,0.058821851972999786,7
-1.287777765898091,-0.820512597470164,-0.5848961137034887,-0.792863442829345,-0.44380190809457964,-0.983518175915516,-0.8512352767807562,-0.6220181281651962,0.6795199375568794,-0.5371123074063219,-0.9842445362500175,5
-0.1729222128654175,1.2444690753144503,1.5754631586767638,-0.4559493058852793,2.3542271227864666,1.4578214023417453,2.9235565099324234,0.09968430187556408,-0.5314639169411592,0.13714949762405942,-0.9842445362500175,5
-1.581160806169847,-0.14161451326700317,-0.901046251124989,0.04942189953081902,-1.842816423535103,0.13542913078572866,1.7747068357153688,-1.6212984159139792,2.09233443447126,-0.0876044373860677,2.429427279752585,5
-1.581160806169847,-0.14161451326700317,-0.901046251124989,0.04942189953081902,-1.842816423535103,0.13542913078572866,1.7747068357153688,-1.6212984159139792,2.09233443447126,-0.0876044373860677,2.429427279752585,5
-0.9943947256263348,-0.14161451326700317,-1.3225797676869895,-1.2982346482454437,-1.1737225248461576,0.13542913078572866,-0.6214653419373452,-0.7885648427900345,0.544966175945986,-0.4621943290696129,-0.6049476678052834,6
-0.23159882091976852,2.913426865647221,-1.1118130094059893,-0.11903516894121326,0.2861187086569974,-0.27146079892381486,-0.5229925127187405,-0.3999558419988274,-0.6660176785520527,-0.6869482640797392,-0.5101234506941004,6
0.06178421935198758,1.2444690753144503,-0.795662871984489,-0.6244063743573123,0.6510790170327855,0.033706648358342785,0.5930328850921126,-0.06686241274921254,-0.8678483209683945,1.3358371510114024,-0.7945961020276513,5
0.003107611297636568,1.0747445542636598,-0.5848961137034887,-0.792863442829345,0.5902522989701549,-0.5766282462059725,0.23196584462389544,0.09968430187556408,-0.5987407977466075,0.961247259327858,-0.8894203191388343,5
-0.6423350773002272,-0.6225006562442422,0.5216293672717623,-0.4559493058852793,0.10363855446910294,-0.27146079892381486,0.0021959097804844997,0.3217465880419329,1.08318122238956,-0.012686459049358658,-1.1738929704723853,5
-0.29027542897412006,0.19783452883457756,-0.3741293554224885,-0.28749223741324625,0.10363855446910294,-0.0680158340690431,1.9716524941525782,-0.23340912737405078,0.07402801030786015,-0.7618662424164482,-0.8894203191388343,5
-0.29027542897412006,0.19783452883457756,-0.3741293554224885,-0.4559493058852793,0.10363855446910294,0.13542913078572866,2.070125323371183,-0.23340912737405078,0.006751129502411888,-0.7618662424164482,-0.8894203191388343,5
0.06178421935198758,1.2444690753144503,-0.795662871984489,-0.6244063743573123,0.6510790170327855,0.033706648358342785,0.5930328850921126,-0.06686241274921254,-0.8678483209683945,1.3358371510114024,-0.7945961020276513,5
0.003107611297636568,1.0747445542636598,-0.5848961137034887,-0.792863442829345,0.5902522989701549,-0.5766282462059725,0.23196584462389544,0.09968430187556408,-0.5987407977466075,0.961247259327858,-0.8894203191388343,5
-1.8158672383872516,-1.0468119588712175,-1.3752714572572395,-0.792863442829345,-1.7819897054724716,1.1526539550595876,0.5930328850921126,-2.787125418287539,2.428718838498495,1.111083216001276,3.3776694508644196,6
-1.1704245497893884,-0.7639377571199005,-0.953737940695239,-0.961320511301378,-0.8087622164703686,-1.2886856231976738,-0.8184110003745546,-0.6775336997068501,0.1413048911133054,-0.4621943290696129,-0.9842445362500175,5
-1.8158672383872516,-1.0468119588712175,-1.3752714572572395,-0.792863442829345,-1.7819897054724716,1.1526539550595876,0.5930328850921126,-2.787125418287539,2.428718838498495,1.111083216001276,3.3776694508644196,6
-0.11424560481106649,0.8201577726874749,1.5227714691065137,-0.792863442829345,2.293400404723834,1.661266367196517,3.1533264447758347,0.09968430187556408,-1.002402082579288,-0.16252241572277673,-0.9842445362500175,5
-1.4638075900611445,0.8767326130377384,-1.2698880781167394,-0.792863442829345,0.46859886284489105,0.5423190604952722,1.6105854536843611,-1.2326894151228338,1.4868425072222407,-0.9117021990898663,-0.4152992335829173,5
-0.8183649014632807,-0.19818935361726664,-0.848354561554739,0.04942189953081902,-0.3221484719693167,-0.37318328135120077,-0.4901682363125389,-0.3999558419988274,0.6795199375568794,-0.4621943290696129,-0.22565079936055113,6
-0.055568996756715484,-0.7073629167696371,0.9431628838337629,0.8917072418909834,0.5902522989701549,-0.4749057637785867,-0.06345264303191862,0.4882933026667712,1.4195656264167924,-0.23744039405948578,0.058821851972999786,6
-0.5836584692458762,-1.103386799221481,1.1012379525445128,-0.28749223741324625,-0.13966831778142302,-1.085240658342902,-1.1138294880303685,-0.4554714135404196,0.07402801030786015,-0.8367842207531573,-0.13082658224936639,6
-0.4663052531371736,0.42413389023563075,-1.2171963885464894,-0.792863442829345,0.9552126073459429,0.9492089902048158,1.7747068357153688,-0.8995959858732189,0.20858177191875366,-0.7618662424164482,-0.3204750164717342,5
