fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,quality
0.805419362,-0.007960924,-0.403426113,-0.32162223,1.111414731,-0.88578056,-0.875473563,0.711809851,-0.028502164,-0.998124346,-0.688886034,4
1.481858787,-0.336813186,1.171656068,-0.931635731,2.505766475,1.194075858,0.392249897,1.43001602,0.009331266,0.727102499,-0.995316968,3
-0.085117253,1.126564727,-0.555108337,-0.663226266,0.465806815,1.06470851,0.431837045,0.492976737,-0.008041627,-0.111969392,-0.836935289,3
2.178872142,-1.150953773,2.097206317,-0.031228025,-0.327002971,-0.836294497,-0.398669397,0.925948624,-2.604148752,1.338015042,-0.475029493,8
-0.631174119,-0.958920314,-0.154001025,-0.501745563,-0.727354446,1.453368992,0.405901961,-0.387752994,0.615584185,-0.883195719,-0.62886859,4
0.738738788,-0.64896067,0.390311279,-0.374933821,0.250658598,0.309363573,0.02881579,-0.153148278,-0.667754144,0.00557613,0.343412239,6
-0.298837306,2.379058497,-1.318610474,2.295214914,0.67510432,-0.883831094,-0.936917633,0.719031877,1.407001704,-1.086661145,0.134597462,3
0.679848042,0.14141208,0.203493192,-1.049396749,2.558013068,1.657967559,0.416506762,0.76759417,0.177507888,0.824054667,-0.765216678,3
-0.529616515,2.69185929,-1.361220924,2.863702365,1.011571489,-0.927865331,-0.889126694,0.197733348,1.820170175,-0.929780468,0.022808928,3
-0.049702555,-0.110892858,0.03757021,-0.69131003,-0.116642695,-0.315540828,0.104173236,0.686558131,0.374629918,-0.365481461,-0.626071564,6
1.102634792,-0.64896067,1.49892607,1.68151154,-0.545160871,-1.044595964,-1.026188455,0.314536305,-1.905585218,-0.217058425,-0.978611128,5
-0.349948366,-0.558971133,-0.393514163,-1.347543348,0.278769813,1.746498957,2.704005126,-1.493506073,-2.078015048,-1.385825376,0.091783799,6
-0.670883721,-0.862296657,0.169650984,-0.653000637,-0.984672726,0.179990012,-0.3816773,-1.057067412,-0.643068411,0.578973545,0.553077381,8
-0.853823985,1.817625459,-1.165856541,-0.531417865,0.473764251,-0.215877895,1.12068698,-0.468961767,0.152633401,-0.442890714,-1.119752315,4
-0.049702555,0.404755463,-0.768695093,-0.058557612,0.250658598,0.101062106,2.854720018,0.048806428,-1.058648168,0.00557613,-0.802341346,5
-0.832303376,0.11114307,0.484377179,-0.625886086,1.274342542,-1.115701403,-1.075822009,-0.182285689,-0.016264105,-1.133249126,-0.333703156,4
-0.71684523,1.951700423,-1.373394069,1.048759121,1.413779362,-0.732143763,-0.800116116,-0.344473788,0.635225933,-1.478654232,-0.626071564,5
-0.64832558,2.544312435,-1.360864816,2.544298961,0.963097034,-0.927497324,-0.884841919,0.009164127,1.873411981,-0.801929026,-0.091303584,3
-0.878457978,0.911760631,-1.373394069,-0.553450126,-0.328325894,-0.836294497,-0.934412628,0.09405505,0.75859656,-0.867970548,-0.775262761,4
-0.126427538,-1.17034903,0.901968116,-0.349919161,0.562735935,-0.836294497,-0.950831009,-1.217356488,-0.286868141,-0.173917512,1.363733013,7
-0.648739065,-0.878668541,0.160451343,-0.710759245,-0.783505786,0.218018164,-0.416071014,-1.108490618,-0.63117461,0.497683856,0.569167556,8
-0.049702555,0.158141049,-0.113604535,-0.216745716,2.393249479,-0.523842296,0.02881579,-0.185035863,-1.188946175,-0.959173606,-0.802341346,5
-0.052501769,-0.067022311,0.644594963,0.803146337,0.23776319,0.479640789,1.785090185,0.985496362,0.137819065,0.166206745,-0.520257557,4
-0.777494564,0.561691908,-0.970261418,-0.374933821,-0.973679048,2.913131914,0.556317913,-0.227552643,0.570076929,-0.439692979,-0.449801781,6
-0.653692636,1.315752281,-1.272610907,0.1061596,0.083259679,-0.836294497,-0.965057728,0.31588226,1.244821416,-0.609349046,-0.320720629,3
-0.595546562,-0.290248795,0.995010256,-0.533121926,0.434309245,0.725966508,1.347571097,0.261390329,0.179182906,-0.662327533,-1.419285584,5
1.610899571,-0.225511046,1.386087745,-0.735303512,1.735130518,0.750882455,0.38556929,1.663706905,-0.140834468,0.345519492,-1.135957369,3
-0.049702555,-1.052511529,0.743052349,-0.058557612,-0.545160871,-0.523842296,-0.649401224,-1.194809392,0.309480914,0.821902829,1.753570498,7
1.291654685,0.522417006,1.174442699,-0.256783483,-0.501717047,-0.156083704,0.386997437,1.776511152,-0.438519977,-0.699893739,-1.351270496,3
-0.777494564,0.830725814,-1.323002488,-0.216745716,-1.218546577,-0.315540828,-0.72475867,-2.172695337,0.374629918,-1.923923341,1.841705389,6
0.979267496,-0.779175233,0.630880084,-0.099705502,-0.501565636,2.80898118,0.640191203,0.425859988,0.442001024,1.271761474,-0.105718936,6
-0.959442567,0.472013939,-1.272610907,-0.849498135,-1.769498517,-0.94044523,-0.988509732,-0.163777473,0.960970953,-1.033385124,-1.06674602,5
-0.352949226,-0.155731842,-1.323002488,-1.165874344,-0.116642695,-1.148746697,-0.687079947,-0.801529176,-1.123797171,-1.478654232,-0.802341346,5
-0.102486103,-1.285429396,0.639001472,0.058598753,-1.690731416,-1.044595964,-1.026188455,-1.556492238,-0.04161219,0.307234554,1.824559688,7
1.405881462,-0.96283356,1.297359744,0.416006702,-0.545160871,-0.94044523,-0.800116116,0.36768228,-1.188946175,-0.068635388,0.255277348,8
1.345232128,2.041378392,0.79344393,0.890571016,-0.177859578,1.246720176,1.912751942,1.005433983,-1.644989202,-0.662327533,-0.537936673,6
-0.838143898,0.247819017,-0.869478256,-1.482250554,-0.483943989,1.35087091,0.970783866,-0.270069423,-0.342009125,-0.365481461,-1.331150693,5
2.194322805,-0.290248795,1.599709233,-1.482250554,-0.361510225,0.934267975,0.179530682,0.792850082,-2.687373265,0.153999166,-0.185397108,7
-0.879634552,-0.663175158,-0.404632125,-0.799173603,-1.377275403,1.918891647,1.719245237,-2.406396356,0.013521412,0.744389787,2.28247848,8
2.194322805,-0.873155592,2.456366116,2.947016377,-0.790028401,-0.732143763,0.02881579,2.068353488,-0.732903148,-0.439692979,2.017975171,7
1.267509304,-0.521697029,0.815463884,-1.257762929,3.785868879,1.930263854,0.403347044,1.041832389,0.258771376,1.360949545,-0.761699378,3
1.852054454,-0.017506618,1.786823419,-0.36839259,0.294945353,-0.077369275,0.373084394,2.100434706,-0.421468224,-0.367593075,-1.398789925,3
0.678089454,0.023624096,-0.012821372,-0.058557612,0.189441716,0.934267975,4.022760432,0.697187326,-0.407158129,-0.810750569,-1.154880911,5
-1.808533244,0.06846308,-0.970261418,-0.69131003,-1.218546577,0.621815774,-0.234935271,-0.886562736,1.091268961,-0.142846907,-0.449801781,6
-1.99039047,-0.245611147,-0.467401527,-0.376117653,-2.258134067,0.205680499,2.402857318,-2.183085895,0.831453034,1.561241127,1.928916875,7
1.898290249,-0.116226362,2.174438335,3.122271466,2.738705906,-0.836294497,-0.842276646,0.967504357,-2.07003487,1.187726172,0.928906086,7
-0.044602098,1.252925319,-1.321413311,-0.226723134,-0.540012685,-0.941540082,-0.875473563,0.109215249,-0.083467685,-0.591236517,0.243232972,4
1.357360246,0.75674246,0.725281807,-1.0801189,-0.1060095,-0.798471256,-0.464378949,0.414981508,-1.26060914,-0.790050194,-0.401559793,4
-0.595546562,1.794763978,-1.373394069,-0.216745716,0.55674301,0.20521284,-0.197256548,0.559007791,1.612460992,0.079787648,-0.449801781,5
1.405881462,-0.96283356,1.297359744,0.416006702,-0.545160871,-0.94044523,-0.800116116,0.36768228,-1.188946175,-0.068635388,0.255277348,8
-0.323888187,-0.006650606,-0.870480532,-0.072339103,-0.827245566,2.098073458,0.316365735,-1.238705163,0.762562859,0.581488493,1.736294116,8
0.854386344,1.44404614,-0.292285762,1.336120637,1.463767909,-0.315540828,1.761981762,2.035241556,0.36258476,-0.210361421,0.182920089,4
-0.777494564,0.561691908,-1.171827744,-0.374933821,-0.667594636,0.517665041,-0.385650163,0.3251655,0.700374937,0.079787648,-0.802341346,5
1.041985458,-1.276706451,0.944618675,-0.849498135,-1.769498517,-0.94044523,-0.913152286,0.47397423,-1.905585218,0.970325865,-0.449801781,6
1.405881462,-0.96283356,1.297359744,0.416006702,-0.545160871,-0.94044523,-0.800116116,0.36768228,-1.188946175,-0.068635388,0.255277348,8
2.315621474,-0.514443717,1.095793419,-1.482250554,-0.23907646,-1.148746697,-1.176903347,0.208244354,-1.319244183,-0.217058425,-0.273531999,5
-1.016405523,2.032942124,-0.967198526,0.095281784,-0.725090644,0.492343152,-0.204127093,-0.05502458,1.178008337,-0.684881092,0.260634348,4
-0.601033513,-0.92610775,0.335360767,-0.74931909,-0.299997725,0.441781886,0.025406993,-1.613656453,0.291798805,1.564376378,2.427180945,7
0.253544115,-0.379926764,0.692660768,1.523323435,0.801610539,1.246720176,0.556317913,0.899142032,-0.146562113,-0.959173606,-0.185397108,6
-0.352949226,0.023624096,0.188744954,-0.849498135,-0.606377754,1.246720176,3.118471079,-0.137204485,-0.276860121,-0.959173606,-1.243015802,5
-0.239973463,1.812789309,-1.272610907,1.18523908,0.239856192,-0.836294497,-0.981121806,0.977508714,1.050390443,-1.052303405,0.073824603,3
1.102634792,0.472013939,0.591877605,-0.69131003,-1.524630988,-0.836294497,-0.762437393,0.580266181,-1.058648168,-1.404442714,-0.626071564,5
-0.049702555,-0.604121685,0.138353372,1.68151154,0.005791069,-0.732143763,-0.121899102,0.729074911,0.179182906,-0.365481461,-0.185397108,5
-0.34242189,1.646229019,-0.751599218,-0.355901301,-1.000363198,0.496506042,0.434215056,0.52774948,-0.193592819,-0.792892941,-0.964704344,3
-1.737733473,-0.064930335,-1.205351983,-0.955397288,-2.126554388,1.176126476,1.881379232,-2.891345674,1.156690039,1.192960419,2.737068657,8
-0.41359856,-0.110892858,-0.063212953,-0.69131003,0.617959892,0.934267975,4.135796601,-0.078743912,-0.472307133,-0.513904497,-0.890476237,5
-0.867018503,1.562665419,-1.308949125,0.547885172,0.363947174,-0.873846921,-0.923660247,-0.155096049,1.604934156,-0.457876715,-0.43180568,3
0.656166503,-0.959902175,1.054901309,-0.400486886,-0.991571982,-0.291907802,-0.310292717,-0.06357421,-1.623693356,0.934362381,-0.034552513,8
1.388812251,-0.417069041,1.017037319,-1.07320363,3.061443554,1.513646225,0.397067035,1.261510168,0.117610222,1.002247889,-0.893906378,3
-0.850905694,0.11801956,0.345272573,-0.666318864,1.133519577,-1.110377231,-1.077748141,-0.270038829,-0.016264105,-1.209122793,-0.329197712,4
-0.292299892,0.38233597,-1.323002488,0.257818598,-0.055425813,0.309363573,0.02881579,-0.110631497,0.048884898,0.599268274,0.872221586,7
-0.709227,2.270944204,-1.346407378,1.988339336,0.796246287,-0.912556805,-0.895652014,-0.036578908,1.798646503,-0.706117629,-0.18612632,3
-0.684819954,1.501722428,-1.373394069,-0.374466916,0.434851305,0.100447287,-0.460896397,-0.222205114,0.958855733,-1.145688087,-0.275613098,4
1.923002633,0.04368864,1.90472054,-0.26044677,-0.128759586,-0.321042351,0.369411316,2.228920772,-0.504031155,-0.577392012,-1.476115712,3
-0.898793233,1.234276673,-0.31517086,2.788828272,-0.300293342,0.20521284,1.046141312,1.016063178,1.286715972,0.450845238,-1.287083247,6
-0.624570012,-0.083954522,-0.798969314,-0.134463245,-0.900202886,1.830045453,0.322700042,-1.452605462,1.101604795,0.599268274,1.936831543,8
-0.352949226,-0.559282701,0.03757021,0.574194807,1.291345597,0.413514307,2.176503003,0.048806428,-0.732903148,0.079787648,-1.154880911,5
0.678089454,1.323954642,-0.063212953,-0.69131003,0.005791069,-0.107239361,-0.34797144,0.3251655,-0.537456136,-0.291269943,-0.626071564,5
-0.299113859,-0.882537845,0.142015315,-0.76552609,-0.86944936,2.229040031,1.615057001,-1.987001166,-0.707071985,0.444470723,1.870048992,8
1.32509005,-1.030615905,0.773361444,0.46173135,0.967566301,0.20521284,0.394711896,1.036157924,-1.222281834,1.833022745,-0.28524009,7
1.014089485,-1.117146165,0.38203347,-1.103509118,-0.257177401,-0.520420534,-0.34797144,0.106994224,-0.583341528,1.228161687,0.43154713,7
0.678089454,0.965242767,-0.264779279,-0.69131003,-0.116642695,-0.836294497,-0.197256548,1.218017884,-0.472307133,-0.736539051,-0.097262217,6
-0.595546562,0.315077494,-0.869478256,0.099630493,0.067007952,0.20521284,-0.159577825,0.45271584,1.612460992,0.228210684,0.079007566,7
-1.505286573,0.202980033,-0.970261418,-0.374933821,-0.483943989,0.20521284,-0.498686332,-1.460539269,1.482162984,0.821902829,0.343412239,6
-0.777494564,0.38233597,-0.466345604,-0.849498135,-0.545160871,-0.107239361,0.104173236,0.261390329,0.700374937,-0.439692979,-1.419285584,5
1.620151156,-0.206622769,0.721432482,2.370099083,-0.114314292,0.880211905,0.39908438,0.742095154,-1.305495059,-0.836428628,-1.081993875,4
-0.049702555,-1.276706451,1.045401837,-0.374933821,0.862827421,-0.836294497,-0.950831009,-1.290472148,-0.472307133,-0.291269943,1.489165824,7
-1.107373718,0.428830792,-1.373394069,-0.312346213,-0.987785166,-0.79508694,-0.898244583,-0.239037489,1.18785834,-0.453567504,-0.312234007,4
0.029643501,-0.388580169,0.696576248,-0.232009954,-0.313257951,-0.674064764,-0.779104815,-1.676232826,-0.834382082,0.352361437,1.872187907,8
-1.253197017,0.806163711,-1.373394069,-0.354606476,-1.102264639,-0.822911013,-0.908310528,-0.030326129,1.518547344,-0.394090245,-0.524142692,4
-0.296799033,1.39917692,-0.765029131,-0.556364875,-0.113150096,0.900541414,0.436079253,0.416984391,-0.05938703,-0.370986684,-0.856781318,3
1.356915477,-0.547487282,0.613971095,-1.021557316,3.051560193,2.098191423,0.492858105,0.669018205,0.383776249,0.948173565,-0.694104808,4
-0.231650558,-0.64896067,-0.516737186,-0.533121926,-0.361510225,-0.836294497,-0.72475867,0.36768228,-0.276860121,-0.365481461,-1.331150693,6
-0.626746526,2.641174341,-1.365987485,2.741290794,1.022216857,-0.932791162,-0.881011604,0.025372146,1.899903452,-0.835877647,-0.057705272,3
0.253544115,-0.64896067,-0.31517086,0.257818598,0.801610539,1.975775311,1.912751942,0.915085825,-0.92835016,-1.033385124,-1.331150693,5
0.191920643,-0.666608185,0.700958447,-0.849498135,-0.631454459,-0.81579892,-0.921172181,-0.772971358,-0.065453357,0.228210684,1.010972442,8
-0.764488022,1.182644094,-1.272610907,-0.182821514,0.041322606,-0.836294497,-0.960755713,0.138696471,1.296890684,-0.490724379,-0.42638117,3
0.132245447,-1.052511529,0.642269186,0.416006702,0.250658598,0.20521284,1.159177481,0.697187326,-0.211711117,-1.330231196,-1.154880911,5
0.556790785,0.673789369,-0.163996116,-0.374933821,-0.545160871,-0.94044523,-0.649401224,0.048806428,-1.384393187,-0.513904497,-0.714206455,5
-0.171001224,0.741047845,-1.373394069,0.257818598,0.128224834,-0.211390095,-0.498686332,0.782220887,0.309480914,-1.478654232,-0.978611128,4
-0.038980313,-0.410545748,0.6486165,0.389962321,-0.109675549,-0.685995139,-0.762437393,-1.610552548,-0.953905742,0.864133217,1.762530462,8
-0.959442567,-0.021214889,-0.264779279,-0.849498135,-0.300293342,0.101062106,-0.498686332,-1.131034222,0.439778922,1.192960419,0.43154713,6
1.639308065,-1.084371214,1.832441746,0.497177152,-0.304321602,-0.534122456,-0.213121957,0.925017419,-1.960883097,1.288653545,0.050009826,8
0.071596113,-1.007672545,0.843835512,-1.00768624,0.005791069,-0.836294497,-0.950831009,-0.243496436,1.221566968,-0.217058425,-0.009127326,5
1.129061494,-1.171728974,0.832595137,-0.737809456,-1.07667155,-1.148746697,-1.051010822,-0.740988915,-1.520849047,-0.003963098,0.515516788,7
-0.110351889,-1.276706451,0.642269186,0.099630493,-1.647064753,-1.044595964,-1.026188455,-1.566831219,-0.016264105,0.302422202,1.841705389,7
-0.173567431,2.209266268,-1.295480983,1.986632732,0.492465683,-0.859928754,-0.96285916,1.001999316,1.18272863,-1.171817961,0.195277693,3
-0.68751206,2.368416067,-1.351562305,2.186571662,0.855738398,-0.917883979,-0.891797579,-0.020268824,1.825304796,-0.740280031,-0.152316434,3
-0.41359856,-0.604121685,-0.113604535,0.416006702,-0.361510225,1.559172377,0.970783866,-0.19035046,0.24433191,-0.588116015,-0.185397108,6
-0.534897228,0.337496986,-1.373394069,0.099630493,-0.116642695,0.413514307,-0.310292717,-0.004339547,-0.081413109,-0.439692979,-0.626071564,6
1.585095675,-0.247767798,1.34320849,-0.774563472,1.889232262,0.839506501,0.386905191,1.616976445,-0.11080628,0.421823493,-1.107833932,3
-0.918345474,1.762585117,-1.022308596,0.543011555,-0.957966353,-0.110661193,-0.25922914,-0.832434628,0.946389436,-1.485968804,0.522577659,4
1.231450689,0.563821415,1.103481876,-0.260435263,-0.520088579,-0.132040455,0.388737068,1.730503246,-0.429496169,-0.703320092,-1.337028307,3
-0.612343822,-0.905576104,0.145331524,-0.805686827,-0.452883355,0.280518295,-0.472597864,-1.193005824,-0.611626878,0.364082407,0.595612124,8
-0.898793233,-0.514443717,-0.819086674,0.099630493,-2.198016693,-0.836294497,-0.950831009,-1.577460414,-0.211711117,-0.068635388,0.607816913,6
-0.231650558,-0.200570826,-1.222219325,-1.00768624,-0.545160871,-0.419691562,-0.084220379,-0.402934361,0.048884898,-0.662327533,-0.626071564,5
-0.41359856,1.570569056,-0.768695093,-0.216745716,3.923671536,-0.732143763,-0.536365055,-0.057485522,0.114033902,-0.068635388,-0.449801781,7
-0.777494564,-1.007672545,0.03757021,-0.533121926,0.189441716,1.767473844,1.159177481,0.229502744,0.765523941,-1.330231196,-1.154880911,5
-1.741600928,-0.167863999,-1.21177867,-0.915048269,-2.130458034,1.282389332,1.878976555,-2.945569421,1.131763718,1.192960419,2.798890183,8
1.378881561,-0.425634605,1.000535138,-1.088312918,3.120749971,1.547753397,0.397581159,1.243525841,0.12916664,1.031613662,-0.883083008,3
-0.608034544,0.942263206,-1.282757887,-0.976192319,-1.010103321,-1.044595964,-1.101545901,-0.32187167,0.100915328,-2.324530709,-0.960463742,4
-0.806111732,1.836057668,-1.323407833,1.103893642,0.530812579,-0.888788752,-0.912849202,-0.109348995,1.679706202,-0.55369653,-0.336974613,3
-0.71684523,0.5841114,-0.718303511,-0.533121926,-0.177859578,-0.211390095,-0.649401224,-0.557057689,-0.276860121,-0.884962087,-0.537936673,5
-0.474247894,-0.64896067,-0.970261418,0.574194807,0.311875481,0.101062106,0.405603021,0.155098379,-0.798052152,-0.513904497,-0.626071564,5
-0.374698898,2.481882171,-1.332617353,2.482087742,0.785707591,-0.898306,-0.921207826,0.547670962,1.542818177,-1.03509143,0.097850408,3
-0.656195896,-1.16460899,0.591877605,-1.798626763,-1.218546577,-0.732143763,-0.988509732,-1.699696157,-0.276860121,-1.033385124,0.695951804,6
-0.474247894,-0.066053873,-0.31517086,-0.216745716,-0.483943989,-0.732143763,-0.34797144,-0.057485522,-0.342009125,-0.810750569,-0.890476237,5
-0.41359856,0.942823275,0.743052349,-0.69131003,0.801610539,-0.627993029,1.837394496,-0.323215398,-0.667754144,-0.513904497,-1.06674602,5
0.117885712,-1.083777998,0.886927865,2.168560405,1.243031894,-0.267575364,-0.498686332,-0.687331845,-0.527172732,0.062216841,1.184171605,7
-0.959442567,0.427174955,-1.020653,-1.165874344,-0.545160871,0.20521284,0.89542642,-0.418878154,-0.276860121,-0.439692979,-1.243015802,5
-0.685957222,2.375395267,-1.351931409,2.200765533,0.859998164,-0.918265416,-0.891521593,-0.019100986,1.827213589,-0.742726134,-0.149895571,3
0.860037456,-0.873155592,0.591877605,0.257818598,0.005791069,1.455021643,1.046141312,0.415513658,-1.123797171,-0.513904497,-0.802341346,5
2.356640082,-1.146846693,2.171057149,-0.118164594,-0.371860838,-0.836294497,-0.357254665,1.037911912,-2.765268572,1.270040116,-0.628413083,8
0.192894781,-0.110892858,-0.063212953,0.257818598,1.107694951,-0.732143763,-0.234935271,0.580266181,-0.407158129,-0.439692979,-1.243015802,6
1.651766893,-0.190261567,1.453998433,-0.673124937,1.49106948,0.610522742,0.383453537,1.737717,-0.188392079,0.224671842,-1.180498298,3
0.935347485,-1.18274557,0.65926357,-0.932137495,-1.04659051,-1.148746697,-1.060268196,-0.861118464,-1.328769701,-0.478026364,0.645441201,7
-1.080741235,0.202980033,-1.373394069,-1.165874344,-0.606377754,-1.044595964,-1.101545901,-1.354247318,-0.016264105,-2.146557895,-0.273531999,4
0.799388122,-0.066053873,-0.516737186,0.890571016,0.495526128,0.621815774,0.593996636,2.068353488,-1.254095179,-0.365481461,-1.154880911,5
1.484173924,0.390014745,1.401359926,-0.245105886,-0.442968895,-0.232968768,0.381434479,1.923634397,-0.467376146,-0.688937009,-1.396813907,3
1.766048447,-0.091689774,1.643904169,-0.499248507,0.808576152,0.21802024,0.377537035,1.944679144,-0.321382385,-0.113267044,-1.305052745,3
-1.537162144,-0.414713697,-1.023793128,-0.837284507,-1.952465296,1.567601636,1.83725419,-2.881424917,0.829702552,1.084093543,2.749617327,8
-1.089476595,0.221306549,0.234425232,-0.278302195,-0.988451555,1.553908938,1.775818466,-0.293234777,0.943233005,-0.294739103,-0.688484197,4
1.838363872,-0.029315219,1.764073291,-0.389222456,0.376705973,-0.030348672,0.373793173,2.075641272,-0.405536391,-0.327109027,-1.383868682,3
-0.838143898,0.38233597,-1.272610907,-0.374933821,-0.790028401,-0.627993029,-0.461007609,0.36768228,0.895821949,0.079787648,-1.06674602,6
1.283325094,-0.508055362,0.841745547,-1.233699612,3.69141644,1.875944176,0.40252824,1.070474543,0.240366421,1.3141811,-0.778936867,3
0.122677511,0.858958388,-0.349042223,-0.76812541,1.034132605,1.225861082,0.427672735,0.56757367,0.042360944,0.142291683,-0.817453684,3
0.095893652,-0.443963608,-0.157060286,-0.271410444,-0.480573665,2.360209809,0.660136628,-1.18185598,-0.221275941,0.324662528,1.48673967,8
-0.912837598,1.356997231,-1.298072093,0.129609764,0.238417259,-0.862606443,-0.931793206,-0.189510755,1.548684458,-0.385793151,-0.503145426,3
1.345232128,-0.290248795,0.894227093,0.416006702,2.454466361,2.079926045,1.159177481,0.30390711,-0.667754144,0.450845238,0.167142457,6
-1.202039903,1.346374134,-1.222219325,1.36513533,-0.483943989,1.35087091,0.782390251,-0.801529176,1.807908003,-1.256019678,1.753570498,6
-0.134788678,1.190533559,-0.604366545,-0.638151091,0.329953767,1.026186472,0.432832485,0.475145027,-0.020089897,-0.172748162,-0.841592188,3
0.374842783,-0.828316607,0.692660768,0.099630493,1.474996244,-0.836294497,-1.026188455,-0.248811033,-1.319244183,-0.588116015,1.048491368,7
1.769777467,-1.007672545,0.894227093,-0.533121926,0.189441716,-0.836294497,-0.83779484,1.218017884,-2.557075257,0.00557613,-1.331150693,6
0.173467841,-0.512633638,0.855908274,-0.450834971,-0.373745546,-0.694646758,-0.786550785,-1.437824539,-0.821507508,0.308364982,1.767685997,8
0.583773601,-1.104061233,1.392589633,0.439681549,-0.034936745,-0.817023097,-0.769409228,-0.232527134,-1.116617593,1.619248005,1.002685013,8
2.222173703,-0.512674878,0.985785009,3.076244798,-0.561197769,1.264909653,0.43999153,0.737399982,-1.624254346,-0.681768616,-0.94782637,4
-0.292299892,-0.200570826,-0.063212953,-0.69131003,0.005791069,2.913131914,3.87204554,-0.057485522,-0.667754144,-0.884962087,-1.06674602,5
-0.534897228,-0.200570826,-0.567128767,-0.69131003,0.373092363,-0.211390095,-0.084220379,0.155098379,0.309480914,-0.291269943,-1.06674602,7
0.095979956,1.024456573,-1.1490033,-0.192997269,-0.241878933,-0.9248093,-0.875473563,0.189718032,-0.061851744,-0.65496333,0.12296229,4
0.127616599,1.322966996,-0.197577548,-0.327390281,-0.856928743,0.308790054,0.420633013,0.886952995,-0.264045571,-0.766141927,-1.075899237,3
-0.534897228,0.06846308,-0.66791193,-0.216745716,-0.116642695,1.35087091,0.857747697,-0.110631497,-0.342009125,-0.513904497,-0.802341346,5
-0.351727206,0.003748019,-0.882302369,-0.017122417,-0.835210364,2.040054034,0.286493361,-1.209123632,0.816233428,0.617211676,1.755346322,8
