fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,quality
-0.041765603,0.104568128,-0.619329026,-0.768892943,0.087371659,-0.638382107,1.136584527,-0.651719969,-0.095099923,0.928363233,0.416012647,5
-0.349255093,0.504896865,-0.040949176,-0.872861132,-1.514570265,-0.348869988,-0.873609138,-1.321117499,1.343932948,0.875103958,1.275906864,9
-0.083322843,0.425762029,0.4464232,-0.454820704,-1.626539471,1.091273924,-0.274118118,-1.267053312,0.679919524,-0.942652162,1.462160149,9
-0.384006901,1.685977082,-0.381970711,0.348864428,-0.164661194,-0.704062714,0.327978138,-0.610797492,-0.521538222,-0.891673872,0.876835493,8
0.676654617,-0.573607038,-0.861686328,1.882551293,1.864973992,0.534927596,1.641076892,1.2555313,-1.084144293,0.037465512,-0.731736914,3
-1.248029986,-0.672116079,-1.019319462,-0.905548775,-0.34867721,0.042913541,-0.324474927,-0.976578751,-0.023303405,0.341742687,0.416012647,6
0.616196787,-0.342035255,0.180150062,-0.906005931,-0.780787542,-1.567110834,-0.536564202,-0.170939343,-0.457324959,-0.731275282,-0.348556844,4
-3.432480597,-0.72122487,0.573654796,-0.315647083,-0.963063143,-0.142276096,-0.253660882,-1.611515847,2.560654532,-1.118464831,1.492032638,8
0.709807659,0.084809547,-0.050561228,-0.749450386,-0.37866926,-0.81708994,-0.651690134,-0.81734512,-0.006842522,1.654484265,0.611206248,7
-0.595726857,0.777724984,-0.619329026,-0.529041114,0.149403503,-0.576446139,-0.402095288,-0.750481551,0.335312189,-1.113218121,0.339208839,7
-0.809388392,-0.006386759,-0.519331417,-0.518357251,-0.34867721,0.042913541,0.26466195,-1.431381047,-0.310489475,-1.124808677,1.491265954,7
0.616196787,-0.672116079,1.480620763,1.007632872,-0.435886983,0.848081125,1.254411902,1.167489214,-0.956658134,1.026133324,-0.966455891,6
-1.094789197,-0.627662345,0.44122785,-0.855029074,0.10357241,-0.924048852,-0.437619697,-0.716761779,1.585681744,-0.440418041,0.324195883,3
0.62065446,-1.026630386,1.458669754,2.351600338,0.969395751,1.967963917,1.864431994,2.228342363,-0.545141528,-0.195595485,-1.294277041,7
-0.471659297,0.15957148,1.235612908,1.254340129,1.066804769,0.822318578,0.472790082,1.427047122,-0.943976242,1.276269158,-1.497955701,5
0.396875991,-0.783070966,-0.619329026,0.779873152,0.436210754,-0.576446139,-0.183082076,0.438361724,-0.813065099,0.732823051,-0.044810199,5
-0.041765603,-1.559755172,-0.519331417,2.465295079,1.482728039,0.848081125,-0.442302302,1.564538837,-0.454082511,-1.027038586,-0.889652083,6
0.262963181,0.029161264,0.862404819,-0.789211622,-0.840137902,-1.153379854,-0.646968387,-0.824339359,0.873573683,-1.076186627,0.964244018,3
-1.197614044,0.422544903,-0.94114361,-0.56879891,1.343722136,0.019425048,-0.359506939,-0.201954674,-0.254360594,-0.517198125,-0.879346577,4
0.065360321,-0.197816275,0.379876681,-1.066720234,0.201226164,-0.61142913,-0.569840134,-0.750525922,0.603695257,-0.90015055,0.568436868,3
0.725857186,-0.117341645,0.080654237,2.214759387,1.308308492,-0.019022427,-0.277343977,2.286447243,0.407475701,0.243972596,-0.966455891,5
-0.151426001,-1.559755172,-0.619329026,-0.267821559,-1.0463554,-1.071933882,-0.512998727,0.001607138,0.192086148,-0.147107768,-0.352025429,8
1.274159178,-0.894025852,-0.21933859,1.15567669,1.04667917,1.343568868,0.382489325,1.347966315,-0.310489475,0.048432414,-0.505633045,6
2.007123358,-0.273645505,0.958018634,0.877433834,-0.570622062,-0.213268392,-0.064227787,0.95859125,-0.01684834,-0.120467672,-0.132289129,9
0.054049328,-0.269206886,1.385929767,-0.740136529,-0.861802404,0.082636164,-0.36267991,-1.154010995,1.084649,-0.575220806,1.558372691,9
-2.753853812,-0.561022602,-1.019269501,-0.161560242,0.145584129,1.90093069,0.704570441,1.230534919,1.393435773,-0.381775525,-2.169702753,3
-0.699727994,-0.117341645,-0.619329026,-0.586685167,-0.087047888,-0.762254043,-0.725088003,-0.471242867,0.263882666,-0.049337677,0.185601224,6
0.863291928,-0.526396919,-0.953873475,1.990766709,2.069061539,0.548104142,1.634392321,1.332322378,-1.145241595,0.079065641,-0.748076514,3
1.631192745,-0.604511476,1.34527532,-0.845095386,-0.1395089,0.176099868,0.940972824,0.218431375,-1.258426033,-0.997631803,-0.686389792,5
-0.809388392,-1.781664946,0.7806375,-1.019428635,0.174581433,1.962928548,0.4060548,-1.012674172,-0.597675546,2.394914598,0.262405032,7
0.270398837,0.982140317,-0.034678309,0.411032672,-0.390303967,-1.199684455,-1.557514008,-0.067347931,-0.311728574,-0.228197156,0.180791514,3
0.435749328,0.936609281,-1.662848959,-0.289550523,0.208358386,-1.273733941,-1.593968222,0.444396208,0.290589798,-0.77309351,-0.783101626,4
0.177555194,-0.117341645,1.980608808,2.533622995,0.34900098,1.405504836,1.678590453,1.99768388,-0.956658134,0.146202505,-1.043259698,6
0.315329294,0.048235601,0.858584671,-0.799435257,-0.833474659,-1.138000192,-0.65282006,-0.825718291,0.828317509,-1.096729407,0.974513329,3
0.067894795,-2.225484493,-0.419333808,0.142145936,-0.784726078,-0.452574203,0.123269099,-0.168041337,-1.602826793,-0.831498404,0.031993609,6
-0.370426283,-0.560836893,-0.146020955,1.218160831,2.313387514,0.94107559,0.588704451,1.212476614,-0.993081011,-0.807413085,-1.465568399,5
0.633713365,-0.584469076,-0.840476038,1.857653242,1.818017813,0.531895955,1.642614869,1.237863316,-1.070087111,0.027894212,-0.727977522,3
0.028886698,1.100091242,-1.123264486,1.61664212,0.288341681,1.740644737,1.334143188,1.494431175,-1.281306014,0.106012087,-1.183207093,5
0.009166329,1.312075309,0.517881577,-0.384276241,-1.437884707,-1.629357594,-2.399417849,-0.629427512,0.304132431,-0.679316817,0.984164074,3
-0.100622037,-0.770220045,-0.477760322,1.431873369,1.015023436,0.480052064,1.668915708,0.935724333,-0.829696206,-0.135783925,-0.663688412,3
1.164498779,-1.337845399,0.980632718,1.941447723,1.04667917,0.724209189,0.382489325,2.575210605,0.479272219,2.688224871,-1.580886352,8
-0.32364002,0.183230916,0.009293919,0.402359396,-0.198623399,0.503071128,-0.115759989,-0.706144547,-1.479460376,-1.263894664,1.030085331,8
0.067894795,-0.783070966,-0.21933859,2.579174939,1.308308492,1.095824997,0.688840501,2.286447243,1.125440878,-0.929268495,-0.966455891,6
-0.783080704,1.388955651,-1.537740576,-0.469526914,-1.191484497,-0.505595054,-0.465867777,-1.178658341,0.882492784,0.649126072,1.487580885,8
0.983688028,0.237001309,0.335123384,0.189160822,-1.091995913,-0.320267326,-0.540621381,0.039595979,0.607429906,0.536236211,0.363713832,9
-2.34463397,0.603865118,-0.019343372,-1.042204607,2.354825777,0.042913541,0.335358375,-0.752787146,0.192086148,-0.733728314,-0.582436852,5
0.495378378,1.710573328,0.17047703,-0.504821226,-0.533439795,-1.479234017,-1.644538583,-0.236189802,-0.871460634,0.333441844,-0.16586442,3
2.130067207,2.593056814,0.042094095,-0.243305031,2.319351329,0.25312886,1.324809128,1.289847014,-0.179979554,-0.695613347,-1.612452996,3
-0.582952519,0.321678524,1.046026981,0.476396669,-1.651165399,-0.021701481,-0.749672807,-0.772143457,-0.121497301,2.119022153,1.417784312,7
-0.305302106,0.706515484,-0.417139031,-0.77462203,-1.666050195,-0.436750363,-0.972737604,-1.207785259,1.316325766,1.225772367,1.085938823,9
0.835517584,0.326477901,-0.119340981,1.09873676,-0.871935852,0.971953061,1.537197603,1.246899138,-1.028454652,1.026133324,-0.966455891,6
1.628868374,-0.196077025,-1.252839559,2.289715772,2.850803429,0.583384277,1.594071978,1.619792606,-1.328481289,0.198095889,-0.851890188,3
-0.725114997,-0.508596839,0.410121265,-0.918975168,0.056151219,-1.141039114,-0.357714074,-0.611368912,0.559379387,2.463867047,0.483926196,5
-1.366718748,0.04629579,-1.512991714,-1.000111876,-0.248222022,0.590930423,-0.242890545,-1.572335031,0.860522504,-1.049937333,1.36682073,8
-0.809388392,-1.781664946,0.7806375,-1.019428635,0.174581433,1.962928548,0.4060548,-1.012674172,-0.597675546,2.394914598,0.262405032,7
0.396875991,-1.115935626,-0.419333808,1.645360087,1.04667917,1.064857013,2.361989229,1.853302199,-0.525879028,0.146202505,-1.350474929,7
0.956274408,-0.461278513,0.450708336,-0.226687814,-0.767259726,-0.248181177,0.135027114,-0.353769918,0.306920404,-0.010243317,0.776877737,9
-1.138369587,-0.228296532,-0.819324244,-0.973876691,-0.261467436,0.042913541,0.217531,-0.799711192,1.771609536,-0.440418041,0.185601224,6
0.177555194,1.214116995,1.480620763,-1.019428635,0.610630302,-1.257741786,0.217531,-0.204136757,-1.459233758,-0.538188132,-1.196867314,5
-0.2610864,-1.226890512,0.280649455,-0.905548775,1.221098718,0.971953061,0.5945786,-0.023659656,-0.956658134,-0.244877859,-1.350474929,5
-1.248029986,0.881252335,-2.019295552,0.164921908,-0.435886983,0.166785477,1.325108327,0.337294547,-0.310489475,1.514983779,-0.812848275,5
-1.592230855,-0.085665325,-0.605134051,-0.140973185,-0.710171937,1.812288666,0.237751281,-1.288911863,-0.259303604,-0.984783583,1.217001356,8
0.206570324,-1.199260345,-0.581198235,0.362195465,1.08773914,0.59214341,2.253514665,1.140466783,0.950280338,0.694019454,-0.694205539,5
-0.665019042,-0.561161192,-0.076681268,-0.881414592,-0.625908405,-1.532476121,-1.592578543,-1.067281062,0.730889317,-1.081305594,0.727103454,4
1.433389732,-0.376087789,0.681041646,0.27461483,-0.677980631,-0.232329779,0.04455972,0.242079393,0.159920182,-0.06028831,0.364090111,9
-0.151426001,0.326477901,-0.719326635,2.374191191,-0.610306531,1.653248708,1.325108327,2.134846478,0.910051325,1.221673506,-1.427278737,6
-0.91904879,0.215523015,-1.119317071,-0.518357251,0.959469397,0.166785477,-0.371605877,0.297589585,-0.382285993,0.048432414,-1.888101583,5
-1.255532944,-0.88491602,0.011708554,-0.906172107,-1.140725439,0.640497857,0.5003167,-1.075164708,1.266086525,1.771244406,0.887345317,8
-0.2610864,-0.450206306,-0.019343372,-0.199493644,-0.871935852,0.166785477,0.123269099,-0.276327598,-0.023303405,-0.929268495,-0.198417814,6
0.014558921,-0.069424025,1.115849615,-0.658116729,-1.081641531,0.372589474,-0.337221033,-1.186507294,0.968301332,-0.680846376,1.530714451,9
0.835517584,1.103162108,-0.819324244,0.9848569,1.569937813,0.104849509,1.230846427,0.73434417,-1.243844205,-0.538188132,0.031993609,6
-1.138369587,-0.228296532,0.580642282,-0.882772803,-1.74403359,-0.82419001,-1.102135603,-1.575762728,0.192086148,4.64362669,1.74727839,6
0.177555194,-0.672116079,0.480644673,1.964223695,1.482728039,1.095824997,1.490066652,1.600634257,-1.674623311,0.048432414,-1.427278737,7
0.181827098,-0.671035496,-0.819567712,-0.596936358,-0.78642474,1.2816329,-0.654506329,-0.751802859,-0.208301072,-0.341457728,0.339395836,5
0.98922262,-1.586213284,1.360952783,-0.920891239,-0.518352909,0.662273221,-0.205365688,-0.244159059,0.39816609,-0.68586374,-0.190062199,7
0.287215592,0.215523015,3.480572943,1.053184816,0.000161885,1.653248708,0.735971451,1.528443417,-1.10025117,-0.244877859,-1.734493967,5
-0.382902224,-0.228296532,-0.620044591,0.554638059,0.959677416,1.398639477,1.725721403,0.92611027,0.016659662,-0.386230884,-1.179840512,5
1.193288766,-1.151283681,-0.224942731,-0.199896232,-0.642463492,-1.127292655,-0.948369103,-0.189761896,-1.538654597,-0.893217617,-0.076981923,8
0.177555194,1.214116995,-1.019319462,0.665993292,1.221098718,0.848081125,0.523882175,1.008669365,-0.095099923,0.439512778,-1.273671121,5
-1.393216464,-0.096852195,-0.645462523,-0.161640382,-0.798099962,1.71237496,0.247255104,-1.221949297,-0.3027363,-0.827063079,1.232488628,8
-0.587620453,-0.512430036,0.181395683,-1.095781914,0.646337797,-0.506057073,-0.469609901,-0.699351448,0.949780899,-0.595199604,0.263547649,3
0.287215592,1.343881,-0.859998874,0.125159688,0.609150567,-0.82419001,-0.617245874,0.071046986,-0.523442608,0.451110052,0.15175447,4
0.704686445,1.4827197,-0.638634295,-0.214266113,0.166827009,0.092892318,-0.63537559,-0.606761168,-0.299120939,0.943844525,1.045270645,7
0.636363919,0.377339096,-1.477239874,-1.04352405,-0.85677931,0.07942014,-0.795784428,-0.574600331,-2.067968987,-0.986896617,-0.41548119,4
0.115293879,-0.371223823,1.293323325,-0.775455994,-0.797291123,-0.054716967,-0.283328704,-1.129616259,1.032341933,-0.453668784,1.523806684,9
-0.08839559,0.159553469,0.511442265,-0.751659442,0.202711875,-1.496222732,-0.200151368,-0.382337884,-1.775265807,-0.449587974,-0.484460902,4
1.04111023,0.312601036,0.805638405,-0.941132209,-0.741123813,-0.924842009,-0.733922754,-0.844829925,0.201078517,-1.381447084,1.116843352,3
-0.699727994,0.992207221,-0.819324244,0.597665376,0.174581433,-0.204830331,-0.725088003,-0.406271111,-1.602826793,-1.613659132,0.416012647,6
0.023839713,-0.116375763,1.17932219,-0.677392517,-1.029976292,0.304446432,-0.343204222,-1.178870214,0.995644644,-0.656022904,1.537214521,9
-0.56196535,2.576790642,-1.937890846,0.961049902,-0.364892425,0.414529349,0.656511805,1.052999344,0.465922843,0.403155314,-1.120063506,5
-0.041765603,0.326477901,-0.319336199,0.18769788,-0.871935852,0.414529349,-0.324474927,-0.402661569,1.197237395,1.026133324,1.030443108,7
0.600955445,2.297272368,-0.603750965,-0.144253734,0.731438639,-1.467411231,1.132913395,0.572211092,-0.520588144,-0.665599169,-1.031294868,4
2.052112317,3.04736512,0.355237046,-0.791245316,2.041902799,0.182523794,1.282855541,1.16231031,0.079240756,-0.892002508,-1.733232464,3
1.054838381,-1.226890512,0.280649455,-0.973876691,-0.087047888,-1.009997914,-0.772218953,-0.817758902,-1.10025117,1.319443597,0.953639301,6
-1.138369587,2.933917738,-0.819324244,-0.245045587,1.04667917,-0.886125978,-0.065254701,0.301199127,0.192086148,-0.147107768,-1.350474929,5
-1.125410263,-0.707925068,0.023607309,-0.031262875,0.949163217,0.451832075,1.66161257,0.966372504,2.514382107,1.762077393,-0.788061024,4
-0.2610864,-1.226890512,-0.419333808,1.645360087,1.831567134,-0.762254043,0.995191676,1.665606014,-1.531030276,0.439512778,-1.427278737,7
0.616196787,-1.004980739,-0.419333808,1.964223695,1.308308492,1.343568868,1.973158891,1.99768388,-0.525879028,-0.147107768,-1.504082544,8
1.054838381,1.768891428,-0.619329026,1.189840648,0.872259623,-0.390638235,0.665275026,0.806535011,-1.10025117,-0.049337677,0.416012647,7
-0.370746798,0.548387675,1.980608808,2.442519107,0.523420528,0.786145157,1.230846427,1.88939762,-1.243844205,0.830593142,-1.580886352,5
-1.028709189,0.992207221,-2.019295552,-0.381701419,1.657147587,-0.266766299,-0.371605877,-0.009221488,-1.028454652,-1.320348859,-1.273671121,4
0.891656328,-1.245824324,1.146499905,1.658106968,0.251071954,0.621475284,0.343401,2.395594935,0.241092795,2.76931106,-1.771979394,8
2.157328805,-0.23354648,1.099556298,1.053764487,-0.535476026,-0.196038633,-0.124650931,1.16134664,-0.037348741,-0.165612149,-0.261174091,9
0.218186125,0.124494294,-0.796829982,-0.401936778,1.011399677,-1.24310706,0.013638644,0.535990595,-0.191869853,0.105542271,-1.05531083,3
-1.467350782,-0.450206306,-0.819324244,1.577032172,0.697840075,1.312600884,-0.206647551,1.243289596,-0.956658134,-0.244877859,-1.120063506,6
-2.015652774,-0.061864202,-0.519331417,-0.09700177,-0.523096757,2.024864516,0.217531,-1.431381047,-0.16689644,-1.320348859,1.184050724,8
-0.961238924,0.992207221,0.534537166,-0.124159092,-1.83131086,3.11E-05,-0.375230633,-1.192324749,-0.553473839,-1.327924932,1.17223704,7
1.885843264,-0.091608399,0.86162662,0.863705741,-0.690219311,-0.238741658,-0.23818624,0.912629438,0.11127862,0.053634648,-0.14176642,9
0.323277005,1.153347898,0.013540469,0.195774538,-0.423945961,-1.265388512,-1.577967868,-0.107031757,-0.443285451,-0.096192081,0.09931508,3
0.177555194,-0.240024395,0.38915224,-0.818319253,0.892711694,-0.525045949,0.64772255,-0.707237008,-0.35951945,0.39793419,0.113744213,5
-1.752610054,0.065769896,-1.165801051,-1.009473379,2.994861817,0.985159642,0.877364301,0.403558434,0.84253838,0.617959046,-1.610691411,4
2.217323298,-1.117639705,1.39770555,-0.899996951,-0.063111026,0.47967504,0.029007199,0.300437274,-1.154546717,0.095534869,-0.697421817,7
1.515250705,0.043379802,0.645346568,0.586612268,-0.855263433,-0.272231245,-0.362422301,0.553999691,0.315090522,0.251880516,0.065877689,9
0.566882011,0.368551028,0.159843634,0.384702247,-0.426813369,-0.901090787,-1.211108518,-0.271237189,0.083187691,-1.030316849,0.754926469,3
0.396875991,-1.448800286,-0.419333808,1.850343835,1.308308492,0.104849509,0.924495251,1.726968228,-2.248995452,-0.34264795,-1.65769016,7
-1.165038513,-0.768069131,-0.184176896,-0.092992446,0.980678429,0.479809518,1.659483592,0.996373455,2.877616101,1.903403073,-0.74642885,4
0.087179296,0.326477901,1.012785331,-0.291403768,0.261791207,-0.826059195,-1.493038013,-0.823017184,-1.286055408,-0.515093354,1.021171567,4
-1.028709189,-0.117341645,-0.21933859,-0.700565027,0.087371659,-0.514510171,2.114551741,0.012435765,0.407475701,1.221673506,-0.812848275,5
-1.357690384,-0.228296532,-1.21931468,1.622584115,1.482728039,0.662273221,1.819983303,0.409485388,0.766458289,-0.929268495,1.107246916,6
-0.041765603,0.104568128,-0.619329026,-0.768892943,0.087371659,-0.638382107,1.136584527,-0.651719969,-0.095099923,0.928363233,0.416012647,5
0.287215592,-0.450206306,0.180651846,-0.791668915,-0.610306531,-0.080958395,1.136584527,-0.944092873,0.263882666,-0.733728314,0.800031685,8
0.945177983,1.436026768,1.480620763,0.597665376,1.308308492,0.042913541,0.830233351,1.095298373,0.551068736,1.221673506,0.262405032,7
1.383819576,-0.894025852,2.380599244,2.624726883,0.697840075,1.90099258,1.984941629,2.575210605,-1.459233758,0.341742687,-1.196867314,6
-1.253481505,-0.887406806,0.012332112,-0.906001678,-1.138767698,0.64080683,0.5003167,-1.072882382,1.266892392,1.772463742,0.884471749,8
-1.246857608,1.246897138,-0.528953073,-1.064980579,-0.392748276,-1.706280937,-1.231367809,-0.929587883,0.406708126,-1.295645022,0.047294296,4
-1.357690384,-0.339251419,-1.619305116,-0.996652663,-0.871935852,0.538401285,-0.348040402,-0.962140583,1.484423466,-0.733728314,0.108797416,7
-0.763837612,0.471002663,-0.366514418,-0.841075446,-0.60538676,0.5091803,-0.525446165,-1.595383727,0.200186671,-0.185716341,1.78548297,7
-0.078173162,2.625907121,-0.684527504,0.199177125,0.707956399,-1.450734255,1.151949225,0.564435804,-0.42392793,-0.849879265,-1.093335809,4
-0.197820072,-0.228296532,-0.538561943,-0.369001089,0.050470869,-1.603154318,-0.95621088,0.079486311,0.371571373,-0.290006331,-0.080256778,4
-0.671357968,0.601932721,1.037851063,-0.259664604,-0.001136073,-1.413660387,0.471475483,0.20923582,-0.459084161,0.42102995,-0.872457561,4
0.967450387,-0.039587874,0.116467704,-0.032752384,-0.178449283,-1.414070141,-1.219962979,0.383239134,-0.249824275,0.583818321,0.079624193,5
2.151442365,-1.004980739,-0.119340981,-0.472805307,0.697840075,-1.319677754,-2.091885556,0.337294547,-0.525879028,-1.124808677,-0.812848275,6
0.292620942,-0.088319454,0.448955155,-1.056605732,0.046311424,-0.648102368,-0.604723833,-0.768336466,0.483245098,-1.006284366,0.674549201,3
